customAuthorName,title_s,docType_s,primaryDomain_s,openAccess_bool,publicationDate_s,submittedDate_s,instStructName_s,structCountry_s
Nicolas Méger,['Information gain-based selection of sequential patterns extracted from partial unimodal probabilistic bases of sequences'],REPORT,info.info-lg,True,2024-02-20,2024-02-22 13:43:49,"['Université Savoie Mont Blanc', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Institut National de Recherche en Informatique et en Automatique', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Nicolas Méger,['Finding Interesting Association Rules Using Confidence Variations'],COMM,info.info-lg,False,2003-08-29,2010-09-24 17:40:59,"['Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Nicolas Méger,['On Mining METEOSAT and ERS Multitemporal Images'],COMM,spi.signal,False,2006-11,2007-02-23 17:18:47,"['Université Savoie Mont Blanc', 'Université Joseph Fourier - Grenoble 1', 'Institut National Polytechnique de Grenoble']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Nicolas Méger,['Spatio-Temporal Mining of PolSAR Satellite Image Time Series'],COMM,info.info-lg,False,2010-07-02,2010-07-21 08:26:41,"['Université Savoie Mont Blanc', 'Université Politehnica [Bucarest, Roumanie]', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Institut National de Recherche en Informatique et en Automatique', 'Télécom ParisTech', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université de Rennes', 'Institut National des Sciences Appliquées - Rennes', ""Ecole Supérieure d'Electricité - SUPELEC (FRANCE)"", 'Université de Nantes', 'Université de Rennes', 'Institut National des Sciences Appliquées - Rennes', 'CentraleSupélec']","['fr', 'fr', 'ro', 'ro', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Nicolas Méger,['Supply chain management by means of FLM-rules'],COMM,info.info-lg,False,2008-09-01,2010-09-24 15:43:32,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Nicolas Méger,['A pattern-based method for handling confidence measures while mining satellite displacement field time series. Application to Greenland ice sheet and Alpine glaciers'],ART,info.info-lg,True,2018-10-30,2018-11-06 11:24:26,"['Université Savoie Mont Blanc', 'Université Savoie Mont Blanc', 'Université Savoie Mont Blanc', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Institut National de Recherche en Informatique et en Automatique', 'Université Claude Bernard Lyon 1', ""VetAgro Sup - Institut national d'enseignement supérieur et de recherche en alimentation, santé animale, sciences agronomiques et de l'environnement"", 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'University of Edinburgh', ""Institut Français des Sciences et Technologies des Transports, de l'Aménagement et des Réseaux"", ""Institut national des sciences de l'Univers"", 'Institut de recherche pour le développement [IRD] : UR219', 'Université Savoie Mont Blanc', 'Université Grenoble Alpes [2016-2019]']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'gb', 'gb', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Nicolas Méger,['Forecasting Failures in a Data Stream Context - Application to Vacuum Pumping System Prognosis'],ART,,False,2012,2012-11-04 19:30:23,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Nicolas Méger,"[""EFIDIR : extraction et fusion d'informations pour la mesure de déplacements par imagerie radar""]",ART,info.info-ti,False,2011,2011-11-29 13:03:23,"['Université Savoie Mont Blanc', 'Télécom ParisTech', 'Université de Nantes', 'Université de Rennes', 'Institut National des Sciences Appliquées - Rennes', 'CentraleSupélec', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Joseph Fourier - Grenoble 1', ""Institut Français des Sciences et Technologies des Transports, de l'Aménagement et des Réseaux"", ""Institut national des sciences de l'Univers"", 'Institut de recherche pour le développement [IRD] : UR219', 'PRES Université de Grenoble', 'Université Savoie Mont Blanc', ""Institut national des sciences de l'Univers"", 'École normale supérieure - Paris', 'Université Joseph Fourier - Grenoble 1', ""Institut Français des Sciences et Technologies des Transports, de l'Aménagement et des Réseaux"", ""Institut national des sciences de l'Univers"", 'Institut de recherche pour le développement [IRD] : UR219', 'PRES Université de Grenoble', 'Université Savoie Mont Blanc', 'Université Joseph Fourier - Grenoble 1', ""Institut Français des Sciences et Technologies des Transports, de l'Aménagement et des Réseaux"", ""Institut national des sciences de l'Univers"", 'Institut de recherche pour le développement [IRD] : UR219', 'PRES Université de Grenoble', 'Université Savoie Mont Blanc', 'Université de Rennes', 'Institut National des Sciences Appliquées - Rennes', ""Ecole Supérieure d'Electricité - SUPELEC (FRANCE)""]","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Nicolas Méger,['Polsar Radarsat-2 Satellite Image Time Series Mining Over the Chamonix Mont-Blanc Test Site'],COMM,info.info-lg,False,2011-07-24,2011-09-08 22:39:50,"['Université Savoie Mont Blanc', 'Université Politehnica [Bucarest, Roumanie]', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Institut National de Recherche en Informatique et en Automatique', 'Université Claude Bernard Lyon 1', ""VetAgro Sup - Institut national d'enseignement supérieur et de recherche en alimentation, santé animale, sciences agronomiques et de l'environnement"", 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Télécom ParisTech', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université de Rennes', 'Institut National des Sciences Appliquées - Rennes', ""Ecole Supérieure d'Electricité - SUPELEC (FRANCE)""]","['fr', 'fr', 'ro', 'ro', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Nicolas Méger,"[""Motifs séquentiels pour la description de séries temporelles d'images satellitaires et la prévision d'événements""]",HDR,info,True,2013-03-29,2015-05-21 10:48:15,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Nicolas Méger,['Unsupervised Spatiotemporal Mining of Satellite Image Time Series Using Grouped Frequent Sequential Patterns'],ART,info.info-lg,False,2011-04-01,2011-05-30 11:36:11,"['Université Savoie Mont Blanc', 'Université Politehnica [Bucarest, Roumanie]', 'Institute of Space Science [Bucharest-Măgurele]', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Institut National de Recherche en Informatique et en Automatique', 'Université Claude Bernard Lyon 1', ""VetAgro Sup - Institut national d'enseignement supérieur et de recherche en alimentation, santé animale, sciences agronomiques et de l'environnement"", ""Institut national des sciences de l'Univers"", 'École normale supérieure - Paris', 'Université Joseph Fourier - Grenoble 1', ""Institut Français des Sciences et Technologies des Transports, de l'Aménagement et des Réseaux"", ""Institut national des sciences de l'Univers"", 'Institut de recherche pour le développement [IRD] : UR219', 'PRES Université de Grenoble', 'Université Savoie Mont Blanc', 'University Politehnica of Bucharest [Romania]', 'Faculty for Electronics, Telecommunications, and Information Technology']","['fr', 'fr', 'ro', 'ro', 'ro', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'ro', 'ro', 'fr']"
Nicolas Méger,['Spatio-Temporal Mining of ENVISAT SAR Interferogram Time Series over the Haiyuan Fault in China'],COMM,info.info-lg,False,2011-08-30,2011-09-09 16:37:38,"['Université Savoie Mont Blanc', ""Institut national des sciences de l'Univers"", 'École normale supérieure - Paris', 'Université Joseph Fourier - Grenoble 1', ""Institut Français des Sciences et Technologies des Transports, de l'Aménagement et des Réseaux"", ""Institut national des sciences de l'Univers"", 'Institut de recherche pour le développement [IRD] : UR219', 'PRES Université de Grenoble', 'Université Savoie Mont Blanc', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Institut National de Recherche en Informatique et en Automatique', 'Université Claude Bernard Lyon 1', ""VetAgro Sup - Institut national d'enseignement supérieur et de recherche en alimentation, santé animale, sciences agronomiques et de l'environnement"", 'Technical University of Berlin | Technische Universität Berlin', 'Université Politehnica [Bucarest, Roumanie]']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'de', 'de', 'ro', 'ro']"
Nicolas Méger,['Finding Complementary and Reliable Patterns in Displacement Field Time Series of Alpine Glaciers'],COMM,info.info-ds,True,2018,2018-09-05 17:45:24,"['Université Savoie Mont Blanc', 'Université Savoie Mont Blanc', 'Université Savoie Mont Blanc', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Institut National de Recherche en Informatique et en Automatique', 'Université Claude Bernard Lyon 1', ""VetAgro Sup - Institut national d'enseignement supérieur et de recherche en alimentation, santé animale, sciences agronomiques et de l'environnement"", 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', ""Institut Français des Sciences et Technologies des Transports, de l'Aménagement et des Réseaux"", ""Institut national des sciences de l'Univers"", 'Institut de recherche pour le développement [IRD] : UR219', 'Université Savoie Mont Blanc', 'Université Grenoble Alpes [2016-2019]']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Nicolas Méger,['Ranking evolution maps for Satellite Image Time Series exploration: application to crustal deformation and environmental monitoring'],ART,info.info-lg,True,2019-01-18,2018-10-23 17:16:28,"['Université Savoie Mont Blanc', 'Université Savoie Mont Blanc', 'Université Savoie Mont Blanc', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Institut National de Recherche en Informatique et en Automatique', 'Université Claude Bernard Lyon 1', ""VetAgro Sup - Institut national d'enseignement supérieur et de recherche en alimentation, santé animale, sciences agronomiques et de l'environnement"", 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Uber Technologies', 'Bluecham SAS [Nouméa]', 'Université Grenoble Alpes [2016-2019]', 'Institut de Recherche pour le Développement', ""Institut Français des Sciences et Technologies des Transports, de l'Aménagement et des Réseaux"", ""Institut national des sciences de l'Univers"", 'Institut de recherche pour le développement [IRD] : UR219', 'Université Savoie Mont Blanc', 'Université Grenoble Alpes [2016-2019]', ""Institut Français des Sciences et Technologies des Transports, de l'Aménagement et des Réseaux"", 'German Aerospace Center']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'us', 'nc', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'de']"
Nicolas Méger,['Mining Pixel Evolutions in Satellite Image Time Series for Agricultural Monitoring'],COMM,info.info-lg,False,2011-08-30,2011-09-08 22:50:28,"['Université Savoie Mont Blanc', 'Université Politehnica [Bucarest, Roumanie]', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Institut National de Recherche en Informatique et en Automatique', 'Université Claude Bernard Lyon 1', ""VetAgro Sup - Institut national d'enseignement supérieur et de recherche en alimentation, santé animale, sciences agronomiques et de l'environnement""]","['fr', 'fr', 'ro', 'ro', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
